Number of Additional Surge Beds Being Planned,Empty Adult ICU Beds,Adult ICU Staffed Bed Capacity,Number of Ventilators Available,Number of Ventilators in Hospital,Number of COVID-19 Positive Patients In Hospital,Number of Fatalities related to COVID-19 in past 24 hours,Number of COVID-19 Positive Adults in ICU,Number of ALL Patients Under Investigation for COVID-19 In Hospital,Number of new patients admitted to an inpatient bed who had confirmed COVID-19 at the time of admission in the past 24 hours,Number of new patients admitted to an inpatient bed who had suspected COVID-19 at the time of admission in the past 24 hours,Staffed Inpatient Capacity (all bed types),Inpatient Census (all bed types),Adult ICU Census,Number of Ventilators In Use,Date,Empty Inpatient Beds (all types),cms_number,hospital,Coalition
,,,,,,,,,,,,,,,10/7/2020,,102,Womack Army Medical Center,MCRHC
,,,,,,,,,,,,,,,10/6/2020,,340016,Harris Hosptial,MAHPC
10,4,10,12,12,9,0,0,0,0,0,89,71,6,0,10/3/2020,18,340142,Carteret General Hospital,EHPC
54,3,8,4,5,1,0,2,2,1,1,108,105,5,1,10/9/2020,3,340060,UNC Rockingham Hospital,THPC
22,21,59,27,34,9,0,5,9,1,21,177,110,38,7,10/6/2020,67,340090,Johnston UNC Health Care,CapRAC
277,17,111,61,130,22,0,10,0,4,1,874,850,94,69,10/20/2020,24,340030,Duke University Hospital,DHPC
64,2,15,22,25,7,1,1,0,0,0,183,151,13,3,10/30/2020,32,340073,Duke Raleigh Hospital,DHPC
59,0,10,30,40,4,0,0,5,1,0,246,175,10,10,10/10/2020,71,340171,Novant Health - Matthews,MHPC
277,18,109,68,130,25,0,7,0,6,2,857,765,91,62,10/31/2020,92,340030,Duke University Hospital,DHPC
51,9,16,13,15,0,0,2,7,0,4,154,103,7,2,10/12/2020,51,340039,Iredell Health System,THPC
10,1,10,14,16,6,0,0,11,1,4,84,55,9,2,10/14/2020,29,340119,Atrium Health - Stanly,MHPC
11,0,0,2,2,0,0,0,0,0,0,12,5,0,0,10/7/2020,7,341303,FirstHealth Montgomery Memorial Hospital,MCRHC
72,0,8,4,6,0,0,2,0,0,0,53,53,8,2,10/4/2020,0,340020,Central Carolina Hospital,CapRAC
12,0,4,3,4,6,0,2,0,0,0,29,23,4,1,10/8/2020,6,341318,Vidant Chowan Hospital,EHPC
18,0,14,32,37,12,0,6,30,0,13,176,117,14,5,10/11/2020,59,340130,Atrium Health - Union,MHPC
22,1,20,10,10,1,0,0,10,0,3,153,135,19,0,10/15/2020,18,340091,Cone Health Wesley Long Hospital,THPC
0,2,8,6,8,8,0,5,1,1,1,113,46,6,2,10/31/2020,67,340064,WFBMC - Wilkes Regional MC,THPC
0,5,9,3,3,0,0,0,1,0,2,30,16,4,0,10/27/2020,14,341319,Transylvania Regional Hospital,MAHPC
12,0,4,3,4,9,0,4,0,0,0,29,22,4,1,10/13/2020,7,341318,Vidant Chowan Hospital,EHPC
29,4,8,15,15,8,0,2,0,2,0,81,48,4,0,10/22/2020,33,340097,Hugh Chatham Memorial Hospital,THPC
10,4,10,14,16,2,0,0,14,0,6,84,48,6,2,10/21/2020,36,340119,Atrium Health - Stanly,MHPC
16,0,0,3,3,2,0,0,1,1,0,55,33,0,0,10/10/2020,22,340069,Wake Medical Center,CapRAC
14,13,74,35,57,11,0,3,31,1,1,614,455,61,22,10/2/2020,159,340091,Cone Health Moses H. Cone Memorial Hospital,THPC
60,22,120,91,181,28,0,9,0,6,0,888,793,98,90,10/31/2020,95,340040,Vidant Medical Center,EHPC
16,0,4,6,6,1,0,0,1,0,1,20,13,4,0,10/21/2020,7,341311,UNC Chatham Hospital,MCRHC
29,1,6,13,17,6,0,2,3,1,2,62,54,5,4,10/17/2020,8,340068,Columbus Regional Healthcare System,SHPR
29,1,6,16,17,8,0,2,3,0,3,62,49,5,1,10/25/2020,13,340068,Columbus Regional Healthcare System,SHPR
0,1,8,23,35,0,0,0,0,0,0,93,57,7,12,10/22/2020,36,342014,Highsmith-Rainey Specialty Hospital,MCRHC
25,13,74,35,57,14,0,3,30,4,5,603,441,61,22,10/16/2020,162,340091,Cone Health Moses H. Cone Memorial Hospital,THPC
5,2,9,10,12,0,0,2,0,0,0,95,71,7,2,10/21/2020,24,340016,Harris Hosptial,MAHPC
65,0,12,13,17,8,1,3,1,0,2,170,153,12,4,10/1/2020,17,340173,Wake Medical Center Cary,CapRAC
6,0,0,10,10,1,0,0,9,0,3,59,37,0,0,10/26/2020,22,340037,Atrium Health - Kings Mountain,MHPC
58,6,19,6,9,11,0,10,0,2,0,86,57,13,3,10/16/2020,29,340075,Carolinas HealthCare System Blue Ridge Morganton,MHPC
23,0,8,5,9,19,0,5,1,0,0,60,59,8,4,10/29/2020,1,340107,Vidant Edgecombe Hospital,EHPC
16,0,4,6,6,0,0,0,1,0,2,20,19,4,0,10/1/2020,1,341311,UNC Chatham Hospital,MCRHC
43,20,134,243,295,32,1,12,1,7,22,781,667,114,52,10/16/2020,114,340061,UNC Medical Center,MCRHC
10,2,6,8,8,0,0,2,1,0,0,48,38,4,0,10/17/2020,10,340127,Granville Health System,DHPC
10,5,7,17,18,1,0,0,2,1,0,77,30,2,1,10/6/2020,47,340190,Novant Health - Mint Hill,THPC
72,0,8,4,6,8,0,1,0,0,0,53,45,8,2,10/30/2020,8,340020,Central Carolina Hospital,CapRAC
30,2,112,139,199,57,0,24,27,8,3,1037,785,110,60,10/21/2020,252,340014,Novant Health - Forsyth MC,THPC
20,3,16,14,16,22,0,3,0,0,0,138,134,13,2,10/14/2020,4,340126,Wilson Medical Center,EHPC
5,0,0,5,5,0,0,0,0,0,1,54,43,0,0,10/3/2020,11,340123,Randolph Hospital,THPC
44,10,121,95,189,34,1,12,92,5,30,871,734,111,94,10/5/2020,137,340113,Atrium Health - Main,MHPC
63,4,17,34,43,20,0,0,2,1,3,249,132,13,9,10/9/2020,117,340010,Wayne UNC Health Care,EHPC
0,3,6,2,2,0,0,0,0,0,0,19,12,3,0,10/29/2020,7,341322,St. Lukes Hospital,MAHPC
0,0,0,1,1,0,0,0,0,0,0,8,2,0,0,10/24/2020,6,340115,FirstHealth Moore Regional Hospital - Hoke Campus,MCRHC
10,3,7,17,18,2,0,0,3,0,0,77,40,4,1,10/23/2020,37,340190,Novant Health - Mint Hill,THPC
7,0,0,4,4,0,0,0,2,0,0,18,13,0,0,10/3/2020,5,341307,Pender Memorial Hospital,SHPR
44,17,135,236,295,25,0,12,28,3,45,782,633,118,59,10/7/2020,149,340061,UNC Medical Center,MCRHC
16,1,4,6,6,2,0,0,1,0,0,20,13,3,0,10/15/2020,7,341311,UNC Chatham Hospital,MCRHC
65,6,12,14,17,7,0,2,0,0,0,170,152,6,3,10/19/2020,18,340173,Wake Medical Center Cary,CapRAC
64,1,15,22,25,1,0,1,0,0,1,184,146,14,3,10/31/2020,38,340073,Duke Raleigh Hospital,DHPC
23,0,8,5,9,14,0,3,1,2,0,60,59,8,4,10/19/2020,1,340107,Vidant Edgecombe Hospital,EHPC
49,0,0,7,7,0,0,0,0,0,0,27,15,0,0,10/17/2020,12,341325,Ashe Memorial Hospital,THPC
10,3,18,35,43,24,0,8,28,0,9,203,138,15,8,10/15/2020,65,340021,Atrium Health - Cleveland,MHPC
7,0,0,4,4,0,0,0,0,0,0,25,7,0,0,10/13/2020,18,341327,Dosher Memorial Hospital,SHPR
60,22,120,116,181,29,0,12,0,12,0,888,805,98,65,10/24/2020,83,340040,Vidant Medical Center,EHPC
57,1,12,10,10,2,0,0,4,0,2,53,39,11,0,10/2/2020,14,340091,Cone Health Annie Penn Hospital,THPC
29,0,6,16,17,6,0,2,3,0,2,62,48,6,1,10/27/2020,14,340068,Columbus Regional Healthcare System,SHPR
,,,,,,,,,,,,,,,10/25/2020,,340133,Martin General Hospital,EHPC
,,,,,,,,,,,,,,,10/7/2020,,101,Naval Medical Center Camp Lejeune,SHPR
25,3,8,14,14,1,0,1,0,1,0,88,57,5,0,10/15/2020,31,340144,Davis Regional MC,THPC
0,0,0,2,2,0,0,0,0,1,0,6,4,0,0,10/19/2020,2,341320,Alleghany Memorial Hospital,THPC
28,1,6,4,4,4,0,3,0,0,0,31,17,5,0,10/30/2020,14,341328,Murphy Medical Center Erlanger Western Carolina Hospital,MAHPC
18,1,30,41,51,14,0,4,34,1,16,281,275,29,10,10/18/2020,6,340098,Atrium Health - Pineville,MHPC
4,1,8,6,6,6,0,1,1,1,4,53,38,7,0,10/21/2020,15,340115,FirstHealth Richmond Memorial Hospital,MCRHC
56,3,8,10,10,3,0,0,0,0,0,68,20,5,0,10/4/2020,48,340024,Sampson Regional Medical Center,MCRHC
16,8,10,12,12,3,0,0,0,1,0,110,58,2,0,10/19/2020,52,340184,Haywood Hospital,MAHPC
51,3,16,12,16,2,0,5,2,2,2,154,119,13,4,10/26/2020,35,340039,Iredell Health System,THPC
23,0,8,5,9,19,0,5,1,5,0,60,60,8,4,10/27/2020,0,340107,Vidant Edgecombe Hospital,EHPC
57,2,12,10,10,0,0,0,4,0,0,53,45,10,0,10/20/2020,8,340091,Cone Health Annie Penn Hospital,THPC
0,0,0,15,15,0,0,0,0,0,0,38,16,0,0,10/27/2020,22,340148,Novant Health - Medical Park Hospital,THPC
49,0,8,18,21,7,0,1,0,1,0,264,143,8,3,10/19/2020,121,340183,Novant Health - Huntersville,MHPC
22,25,59,29,34,6,0,5,3,1,13,177,92,34,5,10/2/2020,85,340090,Johnston UNC Health Care,CapRAC
0,0,0,1,1,0,0,0,0,0,0,8,3,0,0,10/28/2020,5,340115,FirstHealth Moore Regional Hospital - Hoke Campus,MCRHC
5,0,0,5,5,0,0,0,0,0,0,54,36,0,0,10/10/2020,18,340123,Randolph Hospital,THPC
0,5,38,13,27,36,0,9,1,3,0,331,326,33,14,10/21/2020,5,340115,FirstHealth Moore Regional Hospital,MCRHC
429,28,62,87,120,32,2,9,3,3,21,764,612,34,33,10/16/2020,152,340141,New Hanover Regional MC,SHPR
49,1,8,20,21,7,0,1,2,1,1,264,162,7,1,10/22/2020,102,340183,Novant Health - Huntersville,MHPC
18,7,20,18,22,2,0,1,6,0,2,220,131,13,4,10/12/2020,89,340070,Alamance Regional Medical Center,MCRHC
7,0,0,4,4,0,0,0,0,0,0,25,7,0,0,10/28/2020,18,341327,Dosher Memorial Hospital,SHPR
14,0,10,18,18,8,0,5,0,1,0,54,54,10,0,10/28/2020,0,340186,Vidant Beaufort Hospital,EHPC
25,9,24,17,24,16,0,7,0,1,0,204,182,15,7,10/19/2020,22,340116,Frye Regional MC,THPC
16,4,10,12,12,1,0,0,0,0,0,110,74,6,0,10/6/2020,36,340184,Haywood Hospital,MAHPC
51,1,16,11,15,1,0,1,6,1,3,154,118,15,4,10/7/2020,36,340039,Iredell Health System,THPC
7,6,9,10,10,1,0,0,5,0,1,34,17,3,0,10/2/2020,17,340120,Vidant Duplin Hospital,EHPC
16,0,0,3,3,0,0,0,0,0,0,55,31,0,0,10/18/2020,24,340069,Wake Medical Center,CapRAC
11,0,0,2,2,0,0,0,0,0,0,12,6,0,0,10/16/2020,6,341303,FirstHealth Montgomery Memorial Hospital,MCRHC
0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,10/6/2020,2,341323,Cannon Hospital,MAHPC
0,4,4,3,3,2,0,0,1,0,0,27,17,0,0,10/24/2020,10,341315,Cape Fear Valley Bladen Hospital,SHPR
29,1,6,16,17,12,1,2,4,4,2,62,52,5,1,10/22/2020,10,340068,Columbus Regional Healthcare System,SHPR
29,1,5,26,26,8,0,1,4,2,1,114,83,4,0,10/7/2020,31,340158,Novant Health - Brunswick MC,SHPR
0,0,1,3,4,6,0,0,2,1,1,25,21,1,1,10/10/2020,4,340087,McDowell Hospital,MAHPC
29,16,66,33,57,15,0,1,29,3,1,599,401,50,24,10/12/2020,198,340091,Cone Health Moses H. Cone Memorial Hospital,THPC
0,11,38,16,27,33,3,9,1,4,0,331,302,27,11,10/19/2020,29,340115,FirstHealth Moore Regional Hospital,MCRHC
18,2,6,5,7,6,0,1,0,0,1,18,18,4,2,10/16/2020,0,340133,Martin General Hospital,EHPC
4,2,8,5,6,5,1,0,2,0,0,53,35,6,1,10/19/2020,18,340115,FirstHealth Richmond Memorial Hospital,MCRHC
44,8,14,8,9,6,0,3,0,0,0,163,81,6,1,10/1/2020,82,340151,Vidant - North,EHPC
136,8,76,102,123,35,1,9,0,0,4,520,460,68,21,10/23/2020,60,340069,Wake Medical Center,CapRAC
429,27,62,93,120,36,2,8,2,2,19,764,604,35,27,10/15/2020,160,340141,New Hanover Regional MC,SHPR
36,0,10,22,22,18,1,5,11,3,4,113,74,10,0,10/27/2020,39,340145,Atrium Health - Lincoln,MHPC
10,0,8,7,9,1,0,1,0,0,0,70,62,8,2,10/27/2020,8,340099,Vidant Roanoke Chowan Hospital,EHPC
0,0,10,5,7,3,0,5,2,3,0,78,59,10,2,10/28/2020,19,340003,Northern Regional Hospital,THPC
136,12,76,98,123,33,0,8,2,1,4,520,460,64,25,10/29/2020,60,340069,Wake Medical Center,CapRAC
0,1,10,7,7,0,0,2,2,2,2,78,51,9,0,10/2/2020,27,340003,Northern Regional Hospital,THPC
0,0,0,2,2,2,0,0,3,1,0,15,10,0,0,10/3/2020,5,340084,Atrium Health - Anson,MHPC
13,10,20,23,29,1,0,0,26,0,8,219,137,10,6,10/6/2020,82,340113,Atrium Health - Main,MHPC
20,4,6,4,4,0,0,0,5,0,2,18,12,2,0,10/27/2020,6,340159,Person Memorial Hospital,DHPC
10,14,74,37,57,9,1,1,27,1,3,618,454,60,20,10/8/2020,164,340091,Cone Health Moses H. Cone Memorial Hospital,THPC
12,7,27,27,39,28,0,3,8,2,9,419,346,20,12,10/3/2020,73,340032,CaroMont Health,MHPC
26,4,10,0,0,0,0,1,4,0,0,110,73,6,0,10/17/2020,37,340109,Sentara Albemarle Medical Center,EHPC
12,0,10,16,18,10,0,5,0,0,0,54,54,10,2,10/21/2020,0,340186,Vidant Beaufort Hospital,EHPC
0,4,9,3,3,1,0,0,2,0,1,30,16,5,0,10/4/2020,14,341319,Transylvania Regional Hospital,MAHPC
35,0,16,16,26,30,2,9,5,2,3,200,140,16,10,10/28/2020,60,340143,Catawba Valley Medical Center,THPC
25,10,24,19,24,14,0,8,0,0,0,204,149,14,5,10/28/2020,55,340116,Frye Regional MC,THPC
10,34,181,117,134,15,0,6,2,2,10,459,366,147,17,10/22/2020,93,340114,UNC Rex Hospital,MCRHC
43,17,134,241,295,25,2,10,3,3,16,782,674,117,54,10/20/2020,108,340061,UNC Medical Center,MCRHC
18,1,30,41,52,29,1,8,29,5,10,281,253,29,11,10/30/2020,28,340098,Atrium Health - Pineville,MHPC
18,0,6,5,7,7,0,3,2,3,0,18,18,6,2,10/1/2020,0,340133,Martin General Hospital,EHPC
0,0,0,0,0,0,0,0,0,0,0,41,18,0,0,10/30/2020,23,340187,WFBMC- Davie MC,THPC
20,4,23,50,56,24,0,3,0,2,0,309,237,19,6,10/30/2020,72,340131,CarolinaEast Medical Center,EHPC
7,0,0,4,4,0,0,0,0,0,0,18,13,0,0,10/6/2020,5,341307,Pender Memorial Hospital,SHPR
5,0,0,0,1,0,0,0,0,1,,12,9,0,1,10/23/2020,3,341314,Washington Regional Medical Center,EHPC
29,1,5,26,26,17,1,1,0,1,0,114,78,4,0,10/22/2020,36,340158,Novant Health - Brunswick MC,SHPR
12,0,12,8,11,0,0,1,2,1,1,97,67,12,3,10/22/2020,30,340129,Lake Norman Regional Medical Center,MHPC
65,2,12,17,17,8,0,2,1,1,2,170,152,10,0,10/31/2020,18,340173,Wake Medical Center Cary,CapRAC
20,9,23,51,56,26,0,4,0,1,0,309,211,14,5,10/26/2020,98,340131,CarolinaEast Medical Center,EHPC
12,0,4,4,4,5,0,0,0,2,1,29,21,4,0,10/3/2020,8,341318,Vidant Chowan Hospital,EHPC
8,2,8,4,5,0,0,0,6,0,1,29,23,6,1,10/26/2020,6,340071,Harnett Health - Central Harnett Hospital,CapRAC
24,1,8,31,32,2,0,0,25,0,11,126,78,7,1,10/25/2020,48,340166,Atrium Health - University,MHPC
136,13,76,108,123,30,2,7,1,0,3,520,457,63,15,10/19/2020,63,340069,Wake Medical Center,CapRAC
31,0,4,24,24,6,0,1,1,1,0,66,51,4,0,10/6/2020,15,340014,Novant Health - Forsyth MC,THPC
16,0,8,9,13,18,0,6,0,5,0,104,83,8,4,10/2/2020,21,340008,Scotland Health Care System,MHPC
49,1,8,20,21,9,0,1,1,4,0,264,164,7,1,10/2/2020,100,340183,Novant Health - Huntersville,MHPC
8,0,0,5,5,0,0,0,0,0,0,17,7,0,0,10/10/2020,10,341324,The Outer Banks Hospital,EHPC
24,1,20,9,10,5,0,0,13,3,6,151,120,19,1,10/11/2020,31,340091,Cone Health Wesley Long Hospital,THPC
1,0,0,2,2,0,0,0,0,0,0,17,8,0,0,10/13/2020,9,341305,Swain Hospital,MAHPC
20,3,6,4,4,0,0,0,2,0,0,18,9,3,0,10/18/2020,9,340159,Person Memorial Hospital,DHPC
0,0,0,15,15,0,0,0,0,0,0,38,17,0,0,10/3/2020,21,340148,Novant Health - Medical Park Hospital,THPC
8,0,0,5,5,0,0,0,0,0,0,17,12,0,0,10/23/2020,5,341324,The Outer Banks Hospital,EHPC
12,0,6,11,12,0,0,0,5,0,0,64,52,6,1,10/12/2020,12,340071,Harnett Health - Betsy Johnson Hospital,CapRAC
44,17,135,240,295,29,1,10,2,2,15,783,656,118,55,10/24/2020,127,340061,UNC Medical Center,MCRHC
281,5,48,115,187,17,2,6,9,0,1,827,663,43,72,10/7/2020,164,340053,Novant Health - Presbyterian,MHPC
16,1,10,12,12,2,0,1,0,0,0,110,72,9,0,10/24/2020,38,340184,Haywood Hospital,MAHPC
0,7,25,23,27,14,0,1,5,3,2,295,165,18,4,10/27/2020,130,340050,Southeastern Regional Medical Center,DHPC
13,13,20,29,29,0,0,0,37,0,9,219,138,7,0,10/27/2020,81,340113,Atrium Health - Main,MHPC
57,6,12,10,10,0,0,0,5,0,1,53,31,6,0,10/17/2020,22,340091,Cone Health Annie Penn Hospital,THPC
31,0,4,21,24,3,0,0,1,1,1,71,54,4,3,10/31/2020,17,340014,Novant Health - Forsyth MC,THPC
18,4,30,41,52,14,0,4,46,0,12,281,228,26,11,10/20/2020,53,340098,Atrium Health - Pineville,MHPC
0,25,91,59,91,21,0,7,29,3,37,712,588,66,32,10/1/2020,124,340002,Mission Health Hospital,MAHPC
8,0,0,5,5,0,0,0,1,0,0,17,5,0,0,10/28/2020,12,341324,The Outer Banks Hospital,EHPC
22,25,59,27,34,16,0,3,10,1,10,177,110,34,7,10/10/2020,67,340090,Johnston UNC Health Care,CapRAC
177,35,132,47,105,39,0,17,2,5,0,895,609,97,58,10/30/2020,286,340047,Wake Forest Baptist MC – Winston Campus,THPC
0,2,8,6,8,5,0,4,1,1,1,116,42,6,2,10/29/2020,74,340064,WFBMC - Wilkes Regional MC,THPC
5,0,0,0,1,0,0,0,0,0,0,12,9,0,1,10/22/2020,3,341314,Washington Regional Medical Center,EHPC
11,3,13,20,25,5,0,0,1,1,0,155,82,10,5,10/9/2020,73,340085,Novant Health - Thomasville MC,THPC
10,8,10,12,12,2,0,1,2,2,2,89,70,2,0,10/8/2020,19,340142,Carteret General Hospital,EHPC
429,37,62,97,120,30,0,5,3,7,18,764,601,25,23,10/7/2020,163,340141,New Hanover Regional MC,SHPR
20,2,16,8,16,24,0,7,9,0,0,138,134,14,8,10/26/2020,4,340126,Wilson Medical Center,EHPC
44,14,121,107,189,30,0,11,54,3,11,871,734,107,82,10/1/2020,137,340113,Atrium Health - Main,MHPC
0,0,0,2,2,3,0,0,0,0,1,32,9,0,0,10/2/2020,23,341329,Blue Ridge Regional Hospital,MAHPC
22,12,59,30,34,13,0,5,14,1,14,177,121,47,4,10/12/2020,56,340090,Johnston UNC Health Care,CapRAC
1,0,0,2,2,0,0,0,0,0,0,17,9,0,0,10/5/2020,8,341305,Swain Hospital,MAHPC
11,0,0,2,2,1,0,0,0,1,0,12,7,0,0,10/18/2020,5,341303,FirstHealth Montgomery Memorial Hospital,MCRHC
60,28,120,99,181,58,0,13,0,4,0,888,812,92,82,10/19/2020,76,340040,Vidant Medical Center,EHPC
54,1,8,1,5,0,0,1,5,1,2,108,107,7,4,10/6/2020,1,340060,UNC Rockingham Hospital,THPC
0,0,1,4,4,5,1,0,0,0,0,25,21,1,0,10/14/2020,4,340087,McDowell Hospital,MAHPC
143,5,65,27,52,34,0,6,9,3,18,612,498,60,25,10/2/2020,114,340028,Cape Fear Valley Medical Center,MCRHC
10,3,18,32,42,29,1,8,24,0,6,203,121,15,10,10/25/2020,82,340021,Atrium Health - Cleveland,MHPC
0,0,0,15,15,0,0,0,0,0,0,38,14,0,0,10/28/2020,24,340148,Novant Health - Medical Park Hospital,THPC
51,2,16,12,16,6,0,5,3,6,0,154,127,14,4,10/24/2020,27,340039,Iredell Health System,THPC
29,0,6,17,17,6,1,3,3,1,2,62,58,6,0,10/10/2020,4,340068,Columbus Regional Healthcare System,SHPR
5,1,9,8,12,0,0,4,0,0,0,95,80,8,4,10/11/2020,15,340016,Harris Hosptial,MAHPC
49,0,8,20,21,4,0,1,2,0,1,264,145,8,1,10/4/2020,119,340183,Novant Health - Huntersville,MHPC
24,0,8,29,33,1,0,0,12,0,6,126,103,8,4,10/2/2020,23,340166,Atrium Health - University,MHPC
49,0,0,7,7,0,0,0,0,0,0,27,15,0,0,10/11/2020,12,341325,Ashe Memorial Hospital,THPC
49,0,8,20,21,10,0,4,1,0,1,264,151,8,1,10/25/2020,113,340183,Novant Health - Huntersville,MHPC
0,7,18,0,7,0,0,0,2,0,2,113,46,11,7,10/19/2020,67,340096,WFBMC - Lexington MC,THPC
25,2,8,14,14,2,0,2,1,5,1,88,71,6,0,10/21/2020,17,340144,Davis Regional MC,THPC
7,0,0,4,4,0,0,0,0,0,0,25,13,0,0,10/18/2020,12,341327,Dosher Memorial Hospital,SHPR
0,4,4,4,4,5,0,0,0,0,0,49,16,0,0,10/24/2020,33,340188,Cape Fear Valley Hoke Hospital,MCRHC
18,4,30,43,51,18,0,3,34,2,10,281,255,26,8,10/16/2020,26,340098,Atrium Health - Pineville,MHPC
8,0,0,5,5,0,0,0,0,0,0,17,14,0,0,10/24/2020,3,341324,The Outer Banks Hospital,EHPC
18,2,6,5,7,5,0,0,1,0,0,18,16,4,2,10/13/2020,2,340133,Martin General Hospital,EHPC
0,1,9,3,3,1,0,0,2,0,0,37,17,8,0,10/5/2020,20,341326,Angel Medical Center,MAHPC
22,12,59,30,34,16,0,8,1,2,5,177,121,47,4,10/16/2020,56,340090,Johnston UNC Health Care,CapRAC
35,0,16,15,26,21,0,8,5,3,2,200,118,16,11,10/5/2020,82,340143,Catawba Valley Medical Center,THPC
16,3,8,13,13,17,2,1,0,4,0,104,88,5,0,10/14/2020,16,340008,Scotland Health Care System,MHPC
0,25,91,58,91,27,0,3,24,4,10,712,598,66,33,10/26/2020,114,340002,Mission Health Hospital,MAHPC
35,0,16,12,26,25,0,11,4,0,0,200,141,16,14,10/7/2020,59,340143,Catawba Valley Medical Center,THPC
37,4,12,12,14,0,0,2,5,0,1,142,132,8,2,10/26/2020,10,340042,Onslow Memorial Hospital,EHPC
0,0,0,0,0,0,0,0,0,0,0,44,21,0,0,10/28/2020,23,340187,WFBMC- Davie MC,THPC
0,1,10,6,7,0,0,1,10,0,4,78,54,9,1,10/12/2020,24,340003,Northern Regional Hospital,THPC
0,5,17,0,7,0,0,0,0,0,0,112,56,12,7,10/13/2020,56,340096,WFBMC - Lexington MC,THPC
29,3,6,4,4,2,0,2,0,0,0,31,16,3,0,10/19/2020,15,341328,Murphy Medical Center Erlanger Western Carolina Hospital,MAHPC
9,46,181,121,134,17,1,6,1,1,1,459,317,135,13,10/25/2020,142,340114,UNC Rex Hospital,MCRHC
22,22,59,28,34,15,0,3,4,4,15,177,104,37,6,10/8/2020,73,340090,Johnston UNC Health Care,CapRAC
0,0,0,1,1,0,0,0,0,0,0,8,7,0,0,10/3/2020,1,340115,FirstHealth Moore Regional Hospital - Hoke Campus,MCRHC
16,0,4,6,6,1,0,0,1,0,1,20,12,4,0,10/17/2020,8,341311,UNC Chatham Hospital,MCRHC
29,0,8,13,15,14,0,2,0,3,0,81,62,8,2,10/27/2020,19,340097,Hugh Chatham Memorial Hospital,THPC
13,0,0,0,0,0,0,0,0,0,0,18,0,0,0,10/2/2020,18,340156,Cherokee Indian Hospital,MAHPC
0,0,0,1,1,0,0,0,0,0,0,8,2,0,0,10/29/2020,6,340115,FirstHealth Moore Regional Hospital - Hoke Campus,MCRHC
10,30,181,114,134,16,1,5,3,2,3,459,365,151,20,10/15/2020,94,340114,UNC Rex Hospital,MCRHC
,,,,,,,,,,,,,,,10/25/2020,,100,Durham VA,DHPC
0,0,0,2,2,0,0,0,0,0,0,6,1,0,0,10/4/2020,5,341320,Alleghany Memorial Hospital,THPC
0,2,8,25,35,0,0,0,0,0,0,93,57,6,10,10/2/2020,36,342014,Highsmith-Rainey Specialty Hospital,MCRHC
18,0,10,6,7,0,0,3,4,3,4,78,51,10,1,10/24/2020,27,340003,Northern Regional Hospital,THPC
44,11,121,98,187,43,0,12,60,1,25,871,811,110,89,10/16/2020,60,340113,Atrium Health - Main,MHPC
8,2,8,4,5,0,0,2,11,0,2,34,32,6,1,10/3/2020,2,340071,Harnett Health - Central Harnett Hospital,CapRAC
22,15,59,30,34,19,0,7,0,2,5,177,124,44,4,10/27/2020,53,340090,Johnston UNC Health Care,CapRAC
20,3,16,10,14,28,0,8,0,0,0,138,127,13,4,10/29/2020,11,340126,Wilson Medical Center,EHPC
49,0,0,7,7,1,0,0,0,0,0,27,17,0,0,10/27/2020,10,341325,Ashe Memorial Hospital,THPC
31,2,4,24,24,0,0,0,2,0,1,66,52,2,0,10/13/2020,14,340014,Novant Health - Forsyth MC,THPC
30,6,112,142,199,42,1,16,12,5,3,1037,774,106,57,10/2/2020,263,340014,Novant Health - Forsyth MC,THPC
21,3,20,5,10,1,0,0,7,0,0,154,118,17,5,10/3/2020,36,340091,Cone Health Wesley Long Hospital,THPC
10,1,18,38,43,20,1,6,13,4,3,203,139,17,5,10/10/2020,64,340021,Atrium Health - Cleveland,MHPC
12,2,6,12,12,0,0,0,3,0,3,68,49,4,0,10/19/2020,19,340071,Harnett Health - Betsy Johnson Hospital,CapRAC
21,2,20,9,10,2,0,0,16,1,3,154,125,18,1,10/24/2020,29,340091,Cone Health Wesley Long Hospital,THPC
0,0,0,2,2,0,0,0,0,1,0,6,2,0,0,10/9/2020,4,341320,Alleghany Memorial Hospital,THPC
0,0,0,2,2,0,0,0,2,0,0,15,5,0,0,10/21/2020,10,340084,Atrium Health - Anson,MHPC
0,0,9,3,3,2,0,0,6,0,2,37,18,9,0,10/30/2020,19,341326,Angel Medical Center,MAHPC
73,4,12,8,11,1,0,3,0,1,0,109,49,8,3,10/5/2020,60,340129,Lake Norman Regional Medical Center,MHPC
21,2,20,6,10,1,0,0,4,0,1,154,108,18,4,10/4/2020,46,340091,Cone Health Wesley Long Hospital,THPC
,,,,,,,,,,,,,,,10/31/2020,,340039,Iredell Health System,THPC
49,1,8,19,21,6,0,2,2,2,1,264,145,7,2,10/16/2020,119,340183,Novant Health - Huntersville,MHPC
10,0,8,7,9,0,0,2,0,0,0,70,63,8,2,10/24/2020,7,340099,Vidant Roanoke Chowan Hospital,EHPC
63,3,17,33,43,21,0,0,5,1,2,249,148,14,10,10/10/2020,101,340010,Wayne UNC Health Care,EHPC
0,0,5,2,2,3,0,2,0,0,0,12,12,5,0,10/5/2020,0,341322,St. Lukes Hospital,MAHPC
44,2,6,5,7,0,0,4,0,0,0,88,53,4,2,10/27/2020,35,340023,Park Ridge Health (Advent Health),MAHPC
